3156291|GNM233227X|POOL|GNMSN|36218VA45|GNM|SN|137|2509307.75|LOAN|19880201|20170715|-999.|-999|-999|19000101|3156291|-999|N|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3157890|GNM235260X|POOL|GNM30|36218XJD2|GNM|SF|136|2010417.68|LOAN|19871001|20170915|-999.|-999|-999|19000101|3157890|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3158185|GNM235587X|POOL|GNM30|36218XUL1|GNM|SF|136|1003750.57|LOAN|19880101|20180115|-999.|-999|-999|19000101|3158185|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3158547|GNM236084X|POOL|GNM30|36218YFZ5|GNM|SF|136|3020832.61|LOAN|19871001|20170915|-999.|-999|-999|19000101|3158547|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3159831|GNM237828X|POOL|GNM30|362181D97|GNM|SF|136|4032185.92|LOAN|19880501|20180515|-999.|-999|-999|19000101|3159831|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3163417|GNM249625X|POOL|GNM30|36219HHA4|GNM|SF|136|1575562.94|LOAN|19880501|20180515|-999.|-999|-999|19000101|3163417|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3171355|GNM260757X|POOL|GNM30|36219VTN2|GNM|SF|136|2003201.88|LOAN|19880801|20180815|-999.|-999|-999|19000101|3171355|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3179554|GNM272562X|POOL|GNM30|36220AWX9|GNM|SF|136|1333974.|LOAN|19890701|20190615|-999.|-999|-999|19000101|3179554|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3189327|GNM285929X|POOL|GNM30|36220RSS8|GNM|SF|136|634424.|LOAN|19900301|20180315|8.97|334|1|19000101|3189327|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3266533|GNM301719C|POOL|GNMII30C|36223ADY5|GNM|SF|134|2806788.|LOAN|19910101|20201220|8.339|353|1|19000101|3266533|-999|N|#|G23|19940101 00:00:00|GN_B|20170508 19:51:00
3203595|GNM304698X|POOL|GNM30|36223DNP7|GNM|SF|136|1502830.|LOAN|19910501|20210515|9.5|348|1|19000101|3203595|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3211438|GNM315160X|POOL|GNM30|36223RB53|GNM|SF|136|10993410.|LOAN|19920301|20220315|8.|356|1|19000101|3211438|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
